frame_idx,track_id,x,y,w,h,conf
189,21,1,187,37,160,0.6329298615455627
189,38,889,145,141,279,0.880194902420044
189,40,1072,162,43,81,0.574463963508606
190,6,969,72,311,638,0.9359964728355408
190,8,525,114,131,438,0.9115771055221558
190,19,388,109,155,455,0.8495439291000366
190,22,202,150,78,212,0.8747274875640869
190,31,251,152,78,236,0.8600804209709167
190,32,713,136,128,286,0.8549182415008545
190,36,331,161,70,229,0.8637588024139404
190,21,1,188,37,159,0.6243932247161865
190,38,890,144,140,280,0.8686589002609253
191,6,970,71,310,639,0.9384475350379944
191,8,527,114,131,438,0.9149423837661743
191,19,387,108,156,457,0.8567429780960083
191,22,203,149,78,213,0.8505222201347351
191,31,250,153,78,235,0.8623295426368713
191,32,712,136,129,286,0.8273409008979797
191,36,330,160,71,231,0.8417090773582458
191,21,2,192,37,154,0.5967454314231873
191,38,890,143,140,280,0.8431368470191956
192,6,971,71,309,639,0.9331751465797424
192,8,528,114,132,438,0.9083252549171448
192,19,387,107,156,458,0.8591598272323608
192,22,205,149,76,214,0.8432857990264893
192,31,250,153,78,235,0.8617070913314819
192,32,709,136,129,287,0.8227518796920776
192,36,329,160,72,232,0.8429911136627197
192,21,2,194,37,152,0.5863500833511353
192,38,887,141,142,282,0.8689021468162537
192,39,1002,169,75,154,0.4558888375759125
193,6,973,73,307,637,0.9331473112106323
193,8,528,114,132,439,0.9148918986320496
193,19,387,107,156,459,0.8589155077934265
193,22,207,150,75,212,0.8373535871505737
193,31,249,152,79,236,0.8491224646568298
193,32,706,136,130,287,0.8481840491294861
193,36,329,160,71,232,0.8364927768707275
193,21,2,192,38,154,0.5440276861190796
193,38,886,139,144,285,0.8662092089653015
193,39,1002,168,75,159,0.5555111765861511
194,6,974,76,306,634,0.935103714466095
194,8,527,114,134,440,0.9164151549339294
194,19,385,107,157,459,0.8618516325950623
194,22,209,151,73,211,0.8270848393440247
194,31,249,153,78,236,0.8436900973320007
194,32,704,137,130,287,0.8506237268447876
194,36,328,161,71,232,0.8293012976646423
194,21,2,190,38,156,0.5054190754890442
194,38,888,138,142,284,0.8679379224777222
194,39,1003,168,73,160,0.6018537878990173
195,6,976,79,304,631,0.9374575018882751
195,8,526,114,134,441,0.9168071746826172
195,19,384,107,156,459,0.8578883409500122
195,22,210,151,72,212,0.823835551738739
195,31,248,155,78,236,0.8488097190856934
195,32,703,138,129,287,0.8583685755729675
195,36,327,162,71,233,0.8332652449607849
195,21,1,172,43,175,0.5007413625717163
195,38,888,138,142,285,0.8535423278808594
195,39,1004,168,70,159,0.5757278203964233
196,6,978,83,302,628,0.9343973994255066
196,8,524,113,136,442,0.9147318601608276
196,19,380,108,157,461,0.864875853061676
196,22,211,152,71,211,0.8048350214958191
196,31,248,155,78,238,0.8393214344978333
196,32,704,139,128,285,0.8699866533279419
196,36,327,163,70,230,0.810672402381897
196,21,2,164,45,183,0.5656836032867432
196,38,887,138,143,287,0.863222062587738
196,39,1005,168,68,156,0.6134543418884277
197,6,980,86,300,625,0.9328258633613586
197,8,523,113,137,443,0.9140914678573608
197,19,380,108,156,460,0.8648291826248169
197,22,214,152,69,211,0.7954431772232056
197,31,247,153,79,239,0.8309030532836914
197,32,703,141,128,286,0.8705098628997803
197,36,327,165,70,228,0.7980301976203918
197,21,2,160,47,186,0.6080783605575562
197,38,886,138,144,289,0.8701112866401672
197,39,1005,168,68,157,0.622570276260376
198,6,982,87,298,623,0.9300054311752319
198,8,522,114,137,442,0.9161454439163208
198,19,381,107,157,461,0.8797899484634399
198,22,215,152,68,212,0.7824388742446899
198,31,246,149,80,242,0.8264114260673523
198,32,702,142,129,287,0.8657070398330688
198,36,327,165,69,227,0.7948547601699829
198,21,3,159,47,187,0.6106690168380737
198,38,885,140,144,288,0.8722777366638184
198,39,1006,168,65,155,0.571740984916687
199,6,985,86,295,625,0.9294543266296387
199,8,522,114,137,442,0.9176626205444336
199,19,382,107,159,460,0.8898006677627563
199,22,216,152,68,215,0.7114952802658081
199,31,245,147,80,244,0.7879771590232849
199,32,701,143,129,287,0.8483430743217468
199,36,326,166,69,227,0.7940349578857422
199,21,3,158,48,188,0.6033181548118591
199,38,885,141,144,288,0.866317629814148
199,39,1007,169,64,153,0.5910524725914001
200,6,989,84,291,627,0.9307567477226257
200,8,521,114,138,442,0.9149036407470703
200,19,383,108,160,460,0.8964277505874634
200,22,217,151,69,224,0.5543791651725769
200,31,244,148,80,244,0.7934549450874329
200,32,700,143,128,288,0.8394396901130676
200,36,326,167,69,226,0.7685097455978394
200,21,3,158,49,188,0.5830835700035095
200,38,884,142,144,288,0.8704492449760437
200,39,1007,169,63,154,0.5903918147087097
201,6,991,81,289,630,0.9332815408706665
201,8,521,113,138,443,0.9124049544334412
201,19,383,107,161,461,0.8994556069374084
201,31,238,146,82,247,0.8305763602256775
201,32,701,141,128,290,0.8475438952445984
201,36,326,166,68,227,0.7722043395042419
201,21,3,158,50,189,0.6102725863456726
201,38,885,143,143,286,0.878769040107727
201,39,1006,169,63,154,0.58376145362854
202,6,994,77,286,633,0.9331358671188354
202,8,520,113,139,443,0.9135738611221313
202,19,383,108,162,461,0.9025093913078308
202,31,235,146,83,247,0.8567106127738953
202,32,700,139,129,292,0.8362357020378113
202,36,326,166,68,226,0.787382960319519
202,21,3,158,50,189,0.5995581150054932
202,38,887,143,143,287,0.8788056969642639
202,39,1006,169,62,154,0.5063095092773438
203,6,997,71,283,639,0.9319869875907898
203,8,520,113,139,443,0.909932553768158
203,19,382,108,164,462,0.9035946130752563
203,31,232,146,84,249,0.8724026083946228
203,32,698,138,130,292,0.8510788679122925
203,36,325,165,68,227,0.8218638896942139
203,21,3,158,51,189,0.5809639692306519
203,38,887,143,143,287,0.8809136748313904
203,39,1005,169,62,154,0.5022805333137512
204,6,1001,66,279,645,0.9329766631126404
204,8,520,113,139,444,0.9088284969329834
204,19,381,107,165,464,0.9049956202507019
204,31,230,146,85,249,0.8796144127845764
204,32,697,137,130,292,0.8406508564949036
204,36,325,164,68,228,0.8414313793182373
204,21,3,158,51,189,0.5332559943199158
204,38,888,143,143,288,0.8795514106750488
205,6,1006,63,274,648,0.9324119091033936
205,8,520,113,139,445,0.9085519909858704
205,19,381,109,166,464,0.9127960205078125
205,31,229,147,85,249,0.884778618812561
205,32,695,136,130,294,0.8513837456703186
205,36,324,163,69,232,0.8489180207252502
205,21,3,159,52,189,0.4515519440174103
205,38,887,142,144,288,0.8732668161392212
206,6,1011,59,269,651,0.9303938746452332
206,8,520,113,138,445,0.9086264371871948
206,19,380,110,168,464,0.9108771085739136
206,31,229,148,84,248,0.8909007906913757
206,32,692,135,133,299,0.834888219833374
206,36,323,161,71,234,0.8484923839569092
206,21,0,159,54,231,0.602565348148346
206,38,886,141,145,289,0.863307774066925
207,6,1018,57,262,652,0.9280303120613098
207,8,520,113,138,445,0.9040064215660095
207,19,378,111,169,464,0.908582329750061
207,31,229,149,84,247,0.8844536542892456
207,32,691,134,134,302,0.8309206962585449
207,36,322,158,72,237,0.8399778008460999
207,21,0,160,52,248,0.5767546892166138
207,38,886,139,145,291,0.870119035243988
208,6,1025,57,255,652,0.9291826486587524
208,8,520,113,138,445,0.9036924242973328
208,19,377,111,169,466,0.916078507900238
208,31,229,150,84,246,0.8699352145195007
208,32,691,134,135,305,0.833818256855011
208,36,321,158,73,237,0.8483532667160034
208,21,0,160,50,255,0.5870586633682251
208,38,885,137,146,293,0.8750511407852173
209,6,1034,58,246,651,0.9275026917457581
209,8,521,113,136,445,0.9046558737754822
209,19,375,112,171,468,0.9140611886978149
209,31,229,149,85,247,0.8794127106666565
209,32,690,134,136,304,0.842779278755188
209,36,320,156,73,239,0.8557066917419434
209,21,0,161,49,255,0.5462956428527832
209,38,885,137,146,293,0.8790936470031738
210,6,1044,62,236,647,0.9263797998428345
210,8,522,113,135,444,0.9017431139945984
210,19,375,112,170,469,0.911751925945282
210,31,229,149,84,248,0.8758240938186646
210,32,690,134,134,300,0.829867422580719
210,36,319,156,74,238,0.8470057845115662
210,21,0,161,50,255,0.623085081577301
210,38,884,137,146,293,0.8643865585327148
211,6,1052,67,228,643,0.9236721992492676
211,8,522,113,134,444,0.9019545912742615
211,19,375,112,170,471,0.9154929518699646
211,31,227,149,86,249,0.8772146701812744
211,32,690,135,133,299,0.849032998085022
211,36,318,154,75,240,0.8505301475524902
211,21,0,158,54,290,0.5495830178260803
211,38,884,137,146,295,0.872855544090271
211,39,996,166,61,158,0.47100937366485596
212,6,1061,80,219,630,0.9028353691101074
212,8,522,113,133,445,0.9042307138442993
212,19,374,111,171,472,0.9167160391807556
212,31,226,148,86,250,0.8791608214378357
212,32,690,135,134,299,0.8557929992675781
212,36,318,154,75,240,0.8429701328277588
212,21,0,135,66,389,0.5809811353683472
212,38,884,137,146,295,0.8742622137069702
212,39,995,166,60,158,0.5669394135475159
213,6,1070,89,210,623,0.8898005485534668
213,8,523,113,131,445,0.9002249240875244
213,19,374,111,171,473,0.917617917060852
213,31,224,147,87,251,0.8754789233207703
213,32,689,137,133,297,0.8384437561035156
213,36,318,155,74,239,0.8508510589599609
213,21,0,125,72,439,0.7416386604309082
213,38,882,137,147,296,0.8653004169464111
213,39,994,165,60,158,0.6337924599647522
214,6,1081,105,199,608,0.8703924417495728
214,8,523,113,131,445,0.8929998874664307
214,19,375,110,171,474,0.9183825254440308
214,31,222,147,87,252,0.8544436097145081
214,32,688,139,133,295,0.8339657783508301
214,36,318,157,74,237,0.8212114572525024
214,21,0,121,75,462,0.7785119414329529
214,38,882,139,147,295,0.8786846399307251
214,39,995,165,60,158,0.6594330072402954
215,6,1090,118,190,595,0.8674452304840088
215,8,523,113,130,445,0.8932274580001831
215,19,377,111,171,475,0.9226865172386169
215,31,220,147,88,253,0.8535314798355103
215,32,686,138,134,298,0.8205723762512207
215,36,315,156,76,241,0.8357170820236206
215,21,0,119,76,470,0.8263150453567505
215,38,882,140,147,295,0.8820430040359497
215,39,996,166,59,158,0.6278311014175415
216,6,1097,116,183,597,0.8523057699203491
216,8,524,113,129,446,0.888473629951477
216,19,378,110,172,477,0.9227066040039062
216,31,219,148,88,252,0.8481550812721252
216,32,684,140,133,296,0.7999420762062073
216,36,314,158,75,240,0.8393813967704773
216,21,0,119,77,470,0.845795750617981
216,38,882,142,147,295,0.8842231035232544
216,39,996,166,58,157,0.5932996869087219
217,6,1104,113,176,599,0.8436228036880493
217,8,524,113,129,446,0.880355954170227
217,19,379,108,172,479,0.9139859676361084
217,31,217,148,88,252,0.8426467180252075
217,32,681,139,135,298,0.8009331822395325
217,36,312,159,76,240,0.8272440433502197
217,21,0,119,78,468,0.863764762878418
217,38,881,142,148,297,0.8730524182319641
217,39,996,167,58,157,0.6309567093849182
218,6,1108,101,172,610,0.7962607145309448
218,8,525,113,128,446,0.8766684532165527
218,19,380,107,173,480,0.9120101928710938
218,31,216,150,88,250,0.8256177306175232
218,32,678,138,137,300,0.8076297640800476
218,36,312,161,76,239,0.8339319825172424
218,21,0,119,80,467,0.8629492521286011
218,38,881,143,147,295,0.8691366314888
218,39,995,167,59,158,0.5900353193283081
219,6,1112,95,168,615,0.799572229385376
219,8,525,113,127,446,0.8740484118461609
219,19,381,106,173,480,0.9079481959342957
219,31,215,151,87,251,0.7766314148902893
219,32,676,137,138,301,0.8064442276954651
219,36,311,161,76,240,0.8236211538314819
219,21,0,120,81,464,0.8581907749176025
219,38,881,142,147,296,0.8620967864990234
219,39,995,167,59,157,0.5011593103408813
220,6,1115,85,165,625,0.6547045707702637
220,8,525,113,127,446,0.8753662705421448
220,19,382,105,173,482,0.90495365858078
220,31,213,152,88,251,0.7620198130607605
220,32,675,135,139,303,0.7709368467330933
220,36,309,161,77,240,0.8414379358291626
220,21,1,122,85,460,0.8677576780319214
220,38,878,141,146,296,0.8344018459320068
221,6,1121,106,159,604,0.6374598145484924
221,8,525,113,127,446,0.8738493919372559
221,19,382,105,173,482,0.9043048024177551
221,31,212,152,87,251,0.7834451198577881
221,32,675,133,139,305,0.8115251660346985
221,36,307,160,78,241,0.8344019055366516
221,21,5,125,85,454,0.8992050290107727
221,38,873,139,144,297,0.8301007747650146
221,41,782,160,69,222,0.48376429080963135
222,6,1121,93,159,618,0.6473823189735413
222,8,526,114,126,445,0.8830320835113525
222,19,382,105,173,482,0.9069774150848389
222,31,211,152,88,251,0.7928537726402283
222,32,672,130,141,308,0.8065202236175537
222,36,306,160,78,241,0.8170235753059387
222,21,8,128,86,448,0.9005380272865295
222,38,875,137,143,299,0.8271973729133606
222,41,782,161,69,225,0.49077701568603516
223,6,1121,84,159,627,0.6257141828536987
223,8,526,114,126,445,0.884516179561615
223,19,383,105,172,481,0.9030377864837646
223,31,211,151,87,253,0.7924432754516602
223,32,670,127,141,310,0.8175233602523804
223,36,304,159,80,243,0.8189307451248169
223,21,9,130,88,444,0.8973650336265564
223,38,875,136,141,298,0.8124797344207764
223,41,782,162,70,228,0.5284956693649292
224,6,1135,177,145,535,0.598521888256073
224,8,527,114,125,444,0.8766598105430603
224,19,385,106,171,481,0.9030503630638123
224,31,210,150,88,254,0.8068051338195801
224,32,669,124,142,312,0.8173553347587585
224,36,303,157,82,246,0.8263044953346252
224,21,9,132,89,441,0.8925948143005371
224,38,879,135,141,300,0.8303940296173096
224,41,782,163,71,229,0.5089958310127258
225,6,1140,218,140,494,0.6222975254058838
225,8,527,114,125,445,0.8703650832176208
225,19,385,105,173,483,0.894463062286377
225,31,210,149,88,254,0.8139302730560303
225,32,668,123,143,314,0.8445705771446228
225,36,301,156,83,248,0.8093907833099365
225,21,9,133,90,439,0.8988605737686157
225,38,880,133,143,302,0.8437129259109497
225,41,782,164,70,228,0.5595635771751404
225,43,1056,164,45,179,0.6139682531356812
226,6,1127,113,153,599,0.7618238925933838
226,8,528,115,125,443,0.8762165307998657
226,19,386,106,173,484,0.8890777826309204
226,31,210,148,89,255,0.8099982738494873
226,32,666,122,144,316,0.8467808961868286
226,36,300,156,83,248,0.795089066028595
226,21,8,132,93,444,0.8865183591842651
226,38,881,132,145,306,0.8505123257637024
226,41,782,165,71,229,0.5747756361961365
226,43,1056,167,39,155,0.5877940058708191
227,6,1125,79,155,632,0.7723668217658997
227,8,529,115,124,443,0.8720417022705078
227,19,387,106,173,486,0.8881050944328308
227,31,209,147,89,256,0.817452609539032
227,32,665,122,144,317,0.8565545678138733
227,36,298,158,83,246,0.8197066187858582
227,21,8,132,95,445,0.8877509236335754
227,38,877,132,146,307,0.8238258361816406
227,41,782,165,70,228,0.6522065997123718
227,43,1048,166,49,197,0.6385326385498047
228,6,1126,65,154,646,0.719494104385376
228,8,530,116,123,442,0.8697503209114075
228,19,387,106,174,487,0.8897937536239624
228,31,207,146,89,256,0.8166266083717346
228,32,663,123,145,317,0.8640673756599426
228,36,296,160,83,244,0.818261981010437
228,21,9,131,98,448,0.8868010640144348
228,38,873,131,144,306,0.8225165605545044
228,41,780,164,70,229,0.6687471866607666
228,43,1045,167,52,202,0.6827421188354492
229,6,1130,61,150,650,0.7364732027053833
229,8,530,117,124,442,0.8713542222976685
229,19,387,106,175,489,0.8904076814651489
229,31,206,146,88,256,0.8499147891998291
229,32,662,123,145,318,0.8759875893592834
229,36,295,162,82,241,0.8237461447715759
229,21,11,130,100,449,0.8955376744270325
229,38,868,132,143,306,0.8431825041770935
229,41,779,163,69,227,0.7573789358139038
229,43,1044,169,51,199,0.6723582744598389
229,39,985,172,54,152,0.5464712977409363
230,6,1131,60,149,651,0.8369145393371582
230,8,531,117,123,441,0.8754823803901672
230,19,388,106,175,489,0.8938499093055725
230,31,205,145,88,257,0.871514618396759
230,32,662,123,144,317,0.8729959726333618
230,36,293,164,82,238,0.8297280669212341
230,21,12,129,103,447,0.9030458927154541
230,38,868,133,142,309,0.8348879218101501
230,41,778,161,69,228,0.772384524345398
230,43,1042,167,52,202,0.69721919298172
230,39,986,172,53,152,0.5369844436645508
231,6,1131,60,149,649,0.8415188193321228
231,8,531,117,124,441,0.8751471042633057
231,19,388,106,175,487,0.8957705497741699
231,31,204,146,88,257,0.8796337842941284
231,32,662,123,143,317,0.8736248016357422
231,36,292,165,82,237,0.827021062374115
231,21,13,127,105,446,0.9158539175987244
231,38,870,134,142,309,0.8304473757743835
231,41,776,159,70,232,0.7732532620429993
231,43,1040,166,52,200,0.62031489610672
231,39,986,172,52,151,0.48233020305633545
232,6,1132,60,148,648,0.8381661176681519
232,8,532,117,124,440,0.8762959241867065
232,19,387,106,175,486,0.896742582321167
232,31,203,148,88,257,0.8849619030952454
232,32,661,124,143,318,0.8811275959014893
232,36,291,165,82,239,0.8501990437507629
232,21,13,126,108,445,0.917259931564331
232,38,870,134,142,311,0.8396853804588318
232,41,774,157,72,239,0.7935858368873596
232,43,1037,166,51,201,0.5124058127403259
232,39,985,171,52,151,0.47293025255203247
233,6,1138,62,142,583,0.8227137923240662
233,8,533,117,123,439,0.8847522139549255
233,19,386,107,175,485,0.8999624848365784
233,31,202,149,88,258,0.8710501194000244
233,32,660,124,143,319,0.878025472164154
233,36,289,165,84,240,0.847805917263031
233,21,13,124,110,445,0.9152530431747437
233,38,868,133,140,311,0.8360300064086914
233,41,773,156,72,242,0.7844127416610718
233,43,1036,166,51,200,0.5598232746124268
233,39,986,170,51,151,0.45495161414146423
234,6,1136,64,144,581,0.8575020432472229
234,8,534,116,123,440,0.8927490711212158
234,19,386,108,174,485,0.9014766216278076
234,31,200,150,87,257,0.8402736186981201
234,32,659,124,143,319,0.8603832721710205
234,36,288,165,84,240,0.8488190770149231
234,21,13,122,114,447,0.9099602699279785
234,38,866,133,140,311,0.8201064467430115
234,41,772,155,72,243,0.762263834476471
234,43,1033,165,50,200,0.45946937799453735
234,39,987,168,50,151,0.4613697826862335
235,6,1135,65,144,580,0.9156818389892578
235,8,534,115,124,440,0.8956112861633301
235,19,385,109,175,486,0.8996191024780273
235,31,198,150,86,256,0.8492102026939392
235,32,659,126,141,316,0.8708513379096985
235,36,287,164,84,240,0.818035900592804
235,21,14,122,116,446,0.9068996906280518
235,38,869,133,141,310,0.8226993680000305
235,41,771,155,72,242,0.7441739439964294
236,6,1133,67,146,584,0.9154258966445923
236,8,534,114,124,442,0.8930920362472534
236,19,385,109,176,489,0.8984989523887634
236,31,196,151,86,254,0.8376613259315491
236,32,659,126,140,316,0.8735861778259277
236,36,285,164,84,240,0.8119523525238037
236,21,14,122,119,446,0.8987361192703247
236,38,874,132,141,312,0.8353972434997559
236,41,771,155,71,242,0.7407903671264648
237,6,1131,68,146,587,0.923054039478302
237,8,535,113,123,442,0.8982861042022705
237,19,385,109,176,489,0.8932662606239319
237,31,196,151,84,253,0.8365998864173889
237,32,659,125,140,317,0.8788539171218872
237,36,283,163,85,241,0.7943973541259766
237,21,15,123,122,444,0.8938344120979309
237,38,875,132,143,312,0.8512898087501526
237,41,771,157,70,240,0.7473966479301453
237,45,386,134,60,126,0.4916270077228546
238,6,1129,69,147,586,0.9226509928703308
238,8,534,113,124,442,0.8921191692352295
238,19,386,109,177,490,0.8831323385238647
238,31,195,150,85,253,0.8369446992874146
238,32,659,124,139,318,0.8828772902488708
238,36,280,159,86,244,0.7806062698364258
238,21,16,124,125,442,0.8840344548225403
238,38,876,132,143,311,0.8469893336296082
238,41,771,158,70,238,0.7685695886611938
238,45,384,133,62,128,0.49932488799095154
239,6,1127,71,147,581,0.9252088665962219
239,8,534,113,123,442,0.8872024416923523
239,19,387,109,177,491,0.8837351202964783
239,31,193,149,84,254,0.8327637314796448
239,32,657,124,139,318,0.878297746181488
239,36,277,155,87,249,0.824187159538269
239,21,17,127,127,438,0.8850480914115906
239,38,874,132,145,310,0.8526474237442017
239,41,771,159,69,236,0.7590073347091675
239,45,382,132,64,133,0.5328147411346436
240,6,1125,73,148,579,0.9219501614570618
240,8,533,113,124,443,0.8769245147705078
240,19,387,108,179,492,0.8859319686889648
240,31,191,147,85,256,0.8377568125724792
240,32,654,123,140,318,0.8809922933578491
240,36,275,155,88,250,0.8467716574668884
240,21,19,128,129,436,0.8679066896438599
240,38,873,132,146,309,0.854503870010376
240,41,771,160,67,236,0.7646852135658264
240,45,380,131,66,137,0.4774104654788971
241,6,1123,74,149,576,0.9207439422607422
241,8,533,113,123,442,0.8759168386459351
241,19,388,106,179,494,0.8783956170082092
241,31,189,145,87,258,0.8486601114273071
241,32,651,122,141,319,0.8836385607719421
241,36,275,153,89,253,0.8434776663780212
241,21,19,129,132,433,0.8721310496330261
241,38,872,131,148,311,0.8484451174736023
241,41,770,160,67,236,0.7646982669830322
242,6,1121,74,150,574,0.9176608920097351
242,8,533,112,123,442,0.8770347237586975
242,19,388,104,180,495,0.874086320400238
242,31,188,143,87,259,0.8522083163261414
242,32,650,121,141,319,0.874596357345581
242,36,274,152,90,253,0.8580147624015808
242,21,22,131,133,430,0.8667080402374268
242,38,871,131,149,311,0.8587000370025635
242,41,769,159,67,237,0.7707695960998535
243,6,1118,73,152,574,0.9190558791160583
243,8,533,112,123,441,0.8790208101272583
243,19,388,102,181,496,0.8743689060211182
243,31,186,141,87,260,0.8592124581336975
243,32,648,120,143,320,0.8848071694374084
243,36,273,152,90,252,0.8550565838813782
243,21,24,132,135,429,0.8590967655181885
243,38,870,132,149,310,0.8685285449028015
243,41,769,158,66,237,0.7697798609733582
244,6,1115,72,154,575,0.9212653040885925
244,8,533,112,124,440,0.8800366520881653
244,19,388,101,182,497,0.8736739158630371
244,31,184,141,87,260,0.8624205589294434
244,32,646,119,144,322,0.8881020545959473
244,36,272,153,89,250,0.8455344438552856
244,21,26,131,138,429,0.8727795481681824
244,38,869,133,150,309,0.8457163572311401
244,41,768,157,66,239,0.7768219113349915
244,39,997,163,46,129,0.4538304805755615
245,6,1111,72,157,572,0.9265952110290527
245,8,534,113,124,439,0.8829410076141357
245,19,390,101,182,497,0.870425820350647
245,31,182,139,89,263,0.8723578453063965
245,32,645,119,145,322,0.8806614875793457
245,36,270,154,90,250,0.8447422385215759
245,21,30,130,139,429,0.8819983005523682
245,38,867,133,151,310,0.852664053440094
245,41,767,155,66,241,0.7887158989906311
245,39,996,162,48,126,0.4712217152118683
246,6,1107,71,158,568,0.9310960173606873
246,8,535,115,123,438,0.8837451338768005
246,19,391,101,183,498,0.8758431077003479
246,31,182,140,88,262,0.8878832459449768
246,32,645,119,145,322,0.8724373579025269
246,36,268,156,90,248,0.8417953252792358
246,21,35,127,141,430,0.8909923434257507
246,38,865,135,153,311,0.8684118986129761
246,41,767,154,66,243,0.8045760989189148
246,39,995,162,48,124,0.4795210063457489
246,45,346,128,121,264,0.4721001982688904
247,6,1102,70,161,565,0.9373584985733032
247,8,535,116,124,438,0.8822754621505737
247,19,393,100,183,498,0.8746107816696167
247,31,181,141,88,262,0.8708878755569458
247,32,646,120,146,321,0.868477463722229
247,36,266,157,91,248,0.8438979983329773
247,21,39,125,141,427,0.8974976539611816
247,38,863,136,154,310,0.8648108243942261
247,41,767,153,66,244,0.8088845014572144
247,45,346,129,121,274,0.4994436800479889
248,6,1097,70,165,565,0.9354530572891235
248,8,536,119,124,437,0.8801802396774292
248,19,394,100,183,499,0.8729699850082397
248,31,181,144,87,259,0.8614968657493591
248,32,650,122,145,319,0.8758469223976135
248,36,264,157,91,249,0.8578556180000305
248,21,41,123,141,426,0.890580952167511
248,38,862,137,154,309,0.8661319017410278
248,41,767,151,66,245,0.7816174030303955
248,45,348,129,117,277,0.5136239528656006
249,6,1092,69,168,567,0.9253866672515869
249,8,537,121,125,438,0.8740198016166687
249,19,395,99,182,500,0.8691800832748413
249,31,181,146,86,257,0.8398495316505432
249,32,653,122,145,320,0.8760103583335876
249,36,262,158,90,248,0.8467329740524292
249,21,45,121,142,426,0.8837671279907227
249,38,861,138,156,310,0.8654690384864807
249,41,767,150,66,246,0.7484014630317688
249,45,349,130,114,277,0.5211434960365295
250,6,1085,69,170,566,0.920380175113678
250,8,539,123,125,441,0.8696128129959106
250,19,397,102,179,492,0.8739792704582214
250,31,182,148,85,256,0.8185768127441406
250,32,656,122,145,323,0.8778914213180542
250,36,260,159,91,247,0.8255718350410461
250,21,49,119,141,425,0.893478512763977
250,38,860,138,156,309,0.8560481667518616
250,41,768,150,65,242,0.7149754166603088
250,45,351,129,111,279,0.5951071381568909
250,46,1,159,53,192,0.596646249294281
251,6,1079,68,172,568,0.9206326007843018
251,8,540,123,126,445,0.866213858127594
251,19,397,102,179,491,0.8828513622283936
251,31,182,149,84,255,0.8231812715530396
251,32,657,121,146,326,0.8802439570426941
251,36,258,156,91,250,0.8464469313621521
251,21,52,118,141,425,0.8996465802192688
251,38,855,138,155,308,0.8395832777023315
251,41,768,150,64,241,0.6222618222236633
251,45,354,130,106,277,0.6105220913887024
251,46,1,159,53,190,0.6201637983322144
252,6,1072,67,173,569,0.9101207852363586
252,8,541,122,127,449,0.8548685312271118
252,19,398,102,179,491,0.8929190039634705
252,31,182,149,83,256,0.8108134865760803
252,32,659,121,146,328,0.8741313815116882
252,36,256,154,91,252,0.8511084914207458
252,21,55,119,142,424,0.906943142414093
252,38,853,137,155,308,0.8473448157310486
252,41,768,151,65,242,0.6275217533111572
252,45,355,130,103,274,0.6339988112449646
252,46,1,159,52,189,0.6699916124343872
253,6,1067,67,172,567,0.9046872854232788
253,8,543,117,128,455,0.8484771847724915
253,19,401,101,179,493,0.8922326564788818
253,31,181,148,84,258,0.7861269116401672
253,32,660,121,145,329,0.8768448233604431
253,36,254,153,92,252,0.839565098285675
253,21,58,119,141,422,0.9051013588905334
253,38,854,136,155,309,0.8550093770027161
253,41,768,153,65,243,0.6546211242675781
253,45,357,132,100,273,0.6796424388885498
253,46,1,160,52,187,0.6509665846824646
253,39,990,161,52,134,0.4646168053150177
254,6,1061,67,172,566,0.9069722294807434
254,8,545,116,128,453,0.8330280184745789
254,19,403,100,180,498,0.8891280889511108
254,31,182,146,83,260,0.7614424824714661
254,32,660,120,144,330,0.8723745346069336
254,36,253,152,92,253,0.8172831535339355
254,21,61,120,141,420,0.9030689001083374
254,38,858,134,158,312,0.8522817492485046
254,41,769,154,65,241,0.7026069164276123
254,45,357,128,100,279,0.6762104630470276
254,46,1,160,52,187,0.6273185610771179
254,48,331,147,48,140,0.475594162940979
255,6,1058,67,173,565,0.9238829612731934
255,8,549,112,129,459,0.8193380236625671
255,19,404,99,181,501,0.8907850384712219
255,31,183,143,83,263,0.7089990973472595
255,32,660,120,143,329,0.8658895492553711
255,36,251,151,93,254,0.8347275853157043
255,21,64,121,142,419,0.8940290212631226
255,38,860,132,158,314,0.8637169599533081
255,41,769,154,65,240,0.6887221336364746
255,45,360,127,97,279,0.6567522883415222
255,46,2,162,51,185,0.5704564452171326
255,48,332,146,48,141,0.4663034975528717
255,39,991,159,54,135,0.46208733320236206
256,6,1057,66,172,565,0.9327479600906372
256,8,549,109,132,464,0.8134787082672119
256,19,407,101,179,498,0.8928879499435425
256,31,183,140,82,266,0.7303654551506042
256,32,661,119,141,329,0.8648824095726013
256,36,251,151,93,255,0.8560085296630859
256,21,69,122,142,418,0.8794464468955994
256,38,860,130,160,316,0.8743177056312561
256,41,769,154,66,242,0.727105975151062
256,45,360,123,96,281,0.6747157573699951
256,46,2,163,51,183,0.508565366268158
256,48,332,145,49,143,0.49972209334373474
256,39,991,158,55,136,0.45758453011512756
257,6,1055,67,173,564,0.9357569217681885
257,8,549,109,132,466,0.824828028678894
257,19,409,102,179,497,0.8977985978126526
257,31,182,137,82,269,0.7422735095024109
257,32,663,118,139,329,0.8591433763504028
257,36,250,151,94,256,0.8560049533843994
257,21,74,123,143,417,0.8729683756828308
257,38,859,128,161,317,0.8566174507141113
257,41,769,154,66,244,0.7103674411773682
257,45,362,121,94,283,0.6723373532295227
257,46,2,164,52,181,0.46048012375831604
