frame_idx,person_id,x,y,w,h,gender,upper_color,lower_color,hat,glasses,backpack
76,1,307,147,210,576,Male,Black,White,0,0,0
76,2,1561,143,359,930,Male,Black,Blue,0,0,0
76,3,471,104,295,692,Male,Black,Black,0,0,0
76,4,1091,155,207,572,Male,Black,White,0,0,1
76,6,876,177,86,295,Female,Black,Black,1,0,0
76,7,794,241,102,252,Female,White,Gray,0,0,0
76,19,208,174,102,303,Male,Black,Black,0,0,0
76,8,1027,177,82,239,Female,Black,Black,0,0,0
77,1,309,144,210,579,Male,Black,White,0,0,0
77,2,1566,148,354,924,Male,Black,Blue,0,0,0
77,3,471,104,295,693,Male,Black,Black,0,0,0
77,4,1091,156,208,576,Male,Black,White,0,0,1
77,6,876,177,85,295,Female,Black,Black,1,0,0
77,7,794,240,102,252,Female,White,Gray,0,0,0
77,19,206,174,104,302,Male,Black,Black,0,0,0
77,8,1027,177,80,234,Female,Black,Black,0,0,0
78,1,311,142,208,576,Male,Black,White,0,0,0
78,2,1570,152,350,919,Male,Black,Blue,0,0,0
78,3,471,106,293,693,Male,Black,Black,0,0,0
78,4,1089,159,210,577,Male,Black,White,0,0,1
78,6,877,177,84,296,Female,Black,Black,1,0,0
78,7,791,230,107,263,Female,White,Gray,0,0,0
78,19,206,175,106,302,Male,Black,Black,0,0,0
78,8,1027,175,80,235,Female,Black,Black,0,0,0
79,1,314,143,206,571,Male,Black,White,0,0,0
79,2,1574,154,346,915,Male,Black,Blue,0,0,0
79,3,470,108,292,691,Male,Black,Black,0,0,0
79,4,1086,162,210,579,Male,Black,White,0,0,1
79,6,877,177,83,296,Female,Black,Black,1,0,0
79,7,789,225,109,267,Female,White,Gray,0,0,0
79,19,206,176,107,299,Male,Black,Black,0,0,0
80,1,317,142,206,573,Male,Black,White,0,0,0
80,2,1579,156,341,911,Male,Black,Blue,0,0,0
80,3,473,113,286,678,Male,Black,Black,0,0,0
80,4,1085,166,211,578,Male,Black,White,0,0,1
80,6,876,177,83,294,Female,Black,Black,1,0,0
80,7,774,187,124,304,Female,White,Gray,0,0,0
80,19,203,178,110,297,Male,Black,Black,0,0,0
81,1,319,143,205,577,Male,Black,White,0,0,0
81,2,1583,156,337,912,Male,Black,Blue,0,0,0
81,3,472,113,285,678,Male,Black,Black,0,0,0
81,4,1083,168,211,578,Male,Black,White,0,0,1
81,6,874,177,82,294,Female,Black,Black,1,0,0
81,7,769,172,130,318,Female,White,Gray,0,0,0
81,19,198,181,113,294,Male,Black,Black,0,0,0
81,17,1277,116,125,196,Female,Black,Black,0,0,0
82,1,321,145,202,575,Male,Black,White,0,0,0
82,2,1583,152,337,922,Male,Black,Blue,0,0,0
82,3,472,112,283,675,Male,Black,Black,0,0,0
82,4,1081,166,213,580,Male,Black,White,0,0,1
82,6,870,177,83,294,Female,Black,Black,1,0,0
82,7,766,165,133,325,Female,White,Gray,0,0,0
82,19,193,182,117,292,Male,Black,Black,0,0,0
82,20,286,168,84,292,Female,Black,White,0,0,0
82,17,1277,114,126,199,Female,Black,Black,0,0,0
83,1,323,147,199,570,Male,Black,White,0,0,0
83,2,1587,151,333,919,Male,Black,Blue,0,0,0
83,3,473,111,281,669,Male,Black,Black,0,0,0
83,4,1079,166,215,580,Male,Black,White,0,0,1
83,6,867,175,84,296,Female,Black,Black,1,0,0
83,7,764,161,136,330,Female,White,Gray,0,0,0
83,19,190,183,120,290,Male,Black,Black,0,0,0
83,20,286,167,85,293,Female,Black,White,0,0,0
83,17,1274,112,129,206,Female,Black,Black,0,0,0
84,1,324,147,197,567,Male,Black,White,0,0,0
84,2,1590,147,330,919,Male,Black,Blue,0,0,0
84,3,473,109,279,664,Male,Black,Black,0,0,0
84,4,1077,165,217,581,Male,Black,White,0,0,1
84,6,866,175,83,294,Female,Black,Black,1,0,0
84,7,764,158,137,332,Female,White,Gray,0,0,0
84,19,188,180,125,291,Male,Black,Black,0,0,0
84,20,284,165,85,292,Female,Black,White,0,0,0
84,17,1275,110,125,202,Female,Black,Black,0,0,0
85,1,327,146,193,566,Male,Black,White,0,0,0
85,2,1592,143,328,921,Male,Black,Blue,0,0,0
85,3,473,106,278,661,Male,Black,Black,0,0,0
85,4,1074,163,218,581,Male,Black,White,0,0,1
85,6,865,176,83,293,Female,Black,Black,1,0,0
85,7,764,159,137,330,Female,White,Gray,0,0,0
85,19,179,175,139,322,Male,Black,Black,0,0,0
85,20,281,161,84,293,Female,Black,White,0,0,0
85,17,1277,110,121,196,Female,Black,Black,0,0,0
86,1,330,147,191,564,Male,Black,White,0,0,0
86,2,1592,139,328,926,Male,Black,Blue,0,0,0
86,3,471,103,279,660,Male,Black,Black,0,0,0
86,4,1071,158,221,586,Male,Black,White,0,0,1
86,6,865,176,83,292,Female,Black,Black,1,0,0
86,7,763,158,136,325,Female,White,Gray,0,0,0
86,19,168,171,149,346,Male,Black,Black,0,0,0
86,20,276,158,86,295,Female,Black,White,0,0,0
87,1,336,145,188,561,Male,Black,White,0,0,0
87,2,1591,133,329,931,Male,Black,Blue,0,0,0
87,3,470,100,279,660,Male,Black,Black,0,0,0
87,4,1065,160,223,583,Male,Black,White,0,0,1
87,6,864,176,84,291,Female,Black,Black,1,0,0
87,7,782,205,118,281,Female,White,Gray,0,0,0
87,19,159,168,154,357,Male,Black,Black,0,0,0
87,20,273,157,86,295,Female,Black,White,0,0,0
88,1,335,147,187,561,Male,Black,White,0,0,0
88,2,1593,128,327,936,Male,Black,Blue,0,0,0
88,3,474,99,276,653,Male,Black,Black,0,0,0
88,4,1061,156,226,588,Male,Black,White,0,0,1
88,6,869,180,81,285,Female,Black,Black,1,0,0
88,7,791,227,110,261,Female,White,Gray,0,0,0
88,19,149,164,159,371,Male,Black,Black,0,0,0
88,20,269,154,86,295,Female,Black,White,0,0,0
89,1,338,144,186,557,Male,Black,White,0,0,0
89,2,1592,124,328,949,Male,Black,Blue,0,0,0
89,3,472,97,278,658,Male,Black,Black,0,0,0
89,4,1060,156,229,590,Male,Black,White,0,0,1
89,7,794,233,107,254,Female,White,Gray,0,0,0
89,19,142,160,159,378,Male,Black,Black,0,0,0
89,20,266,152,87,298,Female,Black,White,0,0,0
90,1,339,143,184,551,Male,Black,White,0,0,0
90,2,1594,119,326,959,Male,Black,Blue,0,0,0
90,3,474,97,276,650,Male,Black,Black,0,0,0
90,4,1057,154,232,590,Male,Black,White,0,0,1
90,7,793,227,111,264,Female,White,Gray,0,0,0
90,19,138,162,155,376,Male,Black,Black,0,0,0
90,20,262,151,88,300,Female,Black,White,0,0,0
91,1,344,145,185,549,Male,Black,White,0,0,0
91,2,1597,117,323,958,Male,Black,Blue,0,0,0
91,3,472,97,278,658,Male,Black,Black,0,0,0
91,4,1055,152,234,593,Male,Black,White,0,0,1
91,7,794,225,112,266,Female,White,Gray,0,0,0
91,19,136,164,151,373,Male,Black,Black,0,0,0
91,20,258,153,89,302,Female,Black,White,0,0,0
92,1,347,144,184,545,Male,Black,White,0,0,0
92,2,1603,118,317,957,Male,Black,Blue,0,0,0
92,3,470,95,280,663,Male,Black,Black,0,0,0
92,4,1053,149,238,594,Male,Black,White,0,0,1
92,7,793,218,114,272,Female,White,Gray,0,0,0
92,19,136,165,148,369,Male,Black,Black,0,0,0
92,20,255,153,89,303,Female,Black,White,0,0,0
93,1,348,142,184,545,Male,Black,White,0,0,0
93,2,1610,122,310,951,Male,Black,Blue,0,0,0
93,3,471,95,280,665,Male,Black,Black,0,0,0
93,4,1052,148,241,597,Male,Black,White,0,0,1
93,7,792,211,116,279,Female,White,Gray,0,0,0
93,19,136,165,145,368,Male,Black,Black,0,0,0
93,20,250,153,90,302,Female,Black,White,0,0,0
94,1,349,141,184,545,Male,Black,White,0,0,0
94,2,1614,126,306,945,Male,Black,Blue,0,0,0
94,3,473,97,278,663,Male,Black,Black,0,0,0
94,4,1052,147,243,599,Male,Black,White,0,0,1
94,7,797,217,114,272,Female,White,Gray,0,0,0
94,19,134,165,142,368,Male,Black,Black,0,0,0
94,20,246,153,90,303,Female,Black,White,0,0,0
95,1,349,140,185,545,Male,Black,White,0,0,0
95,2,1618,130,302,941,Male,Black,Blue,0,0,0
95,3,474,98,278,661,Male,Black,Black,0,0,0
95,4,1052,147,244,601,Male,Black,White,0,0,1
95,7,801,222,112,267,Female,White,Gray,0,0,0
95,19,134,167,138,364,Male,Black,Black,0,0,0
95,20,242,158,89,299,Female,Black,White,0,0,0
96,1,348,142,186,541,Male,Black,White,0,0,0
96,2,1624,136,296,933,Male,Black,Blue,0,0,0
96,3,477,99,277,660,Male,Black,Black,0,0,0
96,4,1051,147,246,603,Male,Black,White,0,0,1
96,7,799,222,112,264,Female,White,Gray,0,0,0
96,19,134,169,134,358,Male,Black,Black,0,0,0
96,20,240,158,88,298,Female,Black,White,0,0,0
96,17,1259,113,119,197,Female,Black,Black,0,0,0
97,1,354,147,187,537,Male,Black,White,0,0,0
97,2,1629,138,291,928,Male,Black,Blue,0,0,0
97,3,480,100,276,659,Male,Black,Black,0,0,0
97,4,1051,149,247,603,Male,Black,White,0,0,1
97,7,800,221,112,264,Female,White,Gray,0,0,0
97,19,134,169,132,359,Male,Black,Black,0,0,0
97,20,237,161,88,295,Female,Black,White,0,0,0
97,17,1255,112,120,202,Female,Black,Black,0,0,0
98,1,359,149,187,532,Male,Black,White,0,0,0
98,2,1633,139,287,925,Male,Black,Blue,0,0,0
98,3,483,104,274,655,Male,Black,Black,0,0,0
98,4,1052,161,244,592,Male,Black,White,0,0,1
98,7,799,219,113,269,Female,White,Gray,0,0,0
98,19,134,172,129,356,Male,Black,Black,0,0,0
98,20,235,163,88,291,Female,Black,White,0,0,0
98,17,1252,110,123,212,Female,Black,Black,0,0,0
99,1,360,150,188,531,Male,Black,White,0,0,0
99,2,1637,138,283,922,Male,Black,Blue,0,0,0
99,3,488,106,272,651,Male,Black,Black,0,0,0
99,4,1050,164,246,593,Male,Black,White,0,0,1
99,7,799,219,114,271,Female,White,Gray,0,0,0
99,20,232,162,89,292,Female,Black,White,0,0,0
99,17,1249,109,124,216,Female,Black,Black,0,0,0
100,1,360,150,189,534,Male,Black,White,0,0,0
100,2,1642,139,278,921,Male,Black,Blue,0,0,0
100,3,491,106,272,648,Male,Black,Black,0,0,0
100,4,1049,165,248,597,Male,Black,White,0,0,1
100,7,801,221,113,270,Female,White,Gray,0,0,0
100,20,227,162,90,292,Female,Black,White,0,0,0
100,17,1249,108,125,219,Female,Black,Black,0,0,0
101,1,361,152,188,531,Male,Black,White,0,0,0
101,2,1645,140,275,923,Male,Black,Blue,0,0,0
101,3,495,105,271,648,Male,Black,Black,0,0,0
101,4,1048,167,249,598,Male,Black,White,0,0,1
101,7,802,224,111,266,Female,White,Gray,0,0,0
101,20,223,159,91,295,Female,Black,White,0,0,0
101,17,1248,105,127,223,Female,Black,Black,0,0,0
101,8,1034,163,62,166,Female,Black,Black,0,0,0
102,1,363,153,187,531,Male,Black,White,0,0,0
102,2,1648,142,272,925,Male,Black,Blue,0,0,0
102,3,497,102,271,646,Male,Black,Black,0,0,0
102,4,1047,166,251,601,Male,Black,White,0,0,1
102,20,219,156,92,298,Female,Black,White,0,0,0
102,17,1248,104,128,226,Female,Black,Black,0,0,0
102,8,1033,164,63,162,Female,Black,Black,0,0,0
103,1,366,152,187,531,Male,Black,White,0,0,0
103,2,1656,136,264,932,Male,Black,Blue,0,0,0
103,3,501,100,268,639,Male,Black,Black,0,0,0
103,4,1046,162,253,604,Male,Black,White,0,0,1
103,20,214,155,93,299,Female,Black,White,0,0,0
103,17,1249,103,130,230,Female,Black,Black,0,0,0
103,7,774,171,136,321,Female,White,Gray,0,0,0
104,1,372,154,184,524,Male,Black,White,0,0,0
104,2,1663,136,257,935,Male,Black,Blue,0,0,0
104,3,503,97,267,636,Male,Black,Black,0,0,0
104,4,1045,157,255,609,Male,Black,White,0,0,1
104,20,210,155,93,298,Female,Black,White,0,0,0
104,17,1253,102,133,232,Female,Black,Black,0,0,0
105,1,374,152,184,525,Male,Black,White,0,0,0
105,2,1670,134,250,938,Male,Black,Blue,0,0,0
105,3,504,94,267,636,Male,Black,Black,0,0,0
105,4,1043,154,256,612,Male,Black,White,0,0,1
105,20,206,154,94,299,Female,Black,White,0,0,0
105,17,1255,102,135,233,Female,Black,Black,0,0,0
106,1,378,151,182,522,Male,Black,White,0,0,0
106,2,1679,144,241,924,Male,Black,Blue,0,0,0
106,3,506,92,266,635,Male,Black,Black,0,0,0
106,4,1041,150,258,617,Male,Black,White,0,0,1
106,20,201,153,93,298,Female,Black,White,0,0,0
106,17,1254,102,141,238,Female,Black,Black,0,0,0
106,19,122,151,124,354,Male,Black,Black,0,0,0
107,1,380,149,181,520,Male,Black,White,0,0,0
107,2,1687,164,233,903,Male,Black,Blue,0,0,0
107,3,507,91,266,635,Male,Black,Black,0,0,0
107,4,1039,147,259,620,Male,Black,White,0,0,1
107,20,199,153,91,294,Female,Black,White,0,0,0
107,17,1254,103,142,238,Female,Black,Black,0,0,0
107,19,124,149,122,355,Male,Black,Black,0,0,0
108,1,383,146,179,519,Male,Black,White,0,0,0
108,2,1692,164,228,903,Male,Black,Blue,0,0,0
108,3,507,91,266,634,Male,Black,Black,0,0,0
108,4,1038,145,260,622,Male,Black,White,0,0,1
108,20,206,154,75,234,Female,Black,White,0,0,0
108,17,1255,104,142,236,Female,Black,Black,0,0,0
108,19,126,150,120,357,Male,Black,Black,0,0,0
109,1,385,144,179,520,Male,Black,White,0,0,0
109,2,1700,199,220,868,Male,Black,Blue,0,0,0
109,3,508,90,266,634,Male,Black,Black,0,0,0
109,4,1038,145,258,621,Male,Black,White,0,0,1
109,20,211,153,62,186,Female,Black,White,0,0,0
109,17,1255,106,143,234,Female,Black,Black,0,0,0
109,19,129,152,123,367,Male,Black,Black,0,0,0
110,1,387,142,179,523,Male,Black,White,0,0,0
110,2,1708,231,212,835,Male,Black,Blue,0,0,0
110,3,509,90,266,634,Male,Black,Black,0,0,0
110,4,1037,145,258,621,Male,Black,White,0,0,1
110,17,1255,107,144,235,Female,Black,Black,0,0,0
110,7,770,145,127,299,Female,White,Gray,0,0,0
111,1,390,141,177,522,Male,Black,White,0,0,0
111,2,1714,248,206,817,Male,Black,Blue,0,0,0
111,3,510,93,265,630,Male,Black,Black,0,0,0
111,4,1036,145,257,622,Male,Black,White,0,0,1
111,17,1254,107,146,238,Female,Black,Black,0,0,0
112,1,393,141,175,519,Male,Black,White,0,0,0
112,2,1718,264,202,797,Male,Black,Blue,0,0,0
112,3,509,95,265,629,Male,Black,Black,0,0,0
112,4,1032,142,261,632,Male,Black,White,0,0,1
112,17,1254,108,149,240,Female,Black,Black,0,0,0
113,1,395,142,175,522,Male,Black,White,0,0,0
113,2,1729,284,191,782,Male,Black,Blue,0,0,0
113,3,508,98,264,626,Male,Black,Black,0,0,0
113,4,1031,143,261,634,Male,Black,White,0,0,1
113,7,788,205,122,283,Female,White,Gray,0,0,0
114,1,398,143,172,519,Male,Black,White,0,0,0
114,2,1737,294,183,775,Male,Black,Blue,0,0,0
114,3,508,102,263,622,Male,Black,Black,0,0,0
114,4,1030,145,261,634,Male,Black,White,0,0,1
114,7,777,161,142,333,Female,White,Gray,0,0,0
115,1,400,146,169,515,Male,Black,White,0,0,0
115,2,1743,309,177,759,Male,Black,Blue,0,0,0
115,3,504,106,264,623,Male,Black,Black,0,0,0
115,4,1029,148,259,633,Male,Black,White,0,0,1
115,7,773,147,148,348,Female,White,Gray,0,0,0
116,1,401,149,166,511,Male,Black,White,0,0,0
116,2,1752,321,168,752,Male,Black,Blue,0,0,0
116,3,500,109,264,622,Male,Black,Black,0,0,0
116,4,1029,158,257,628,Male,Black,White,0,0,1
116,7,770,142,150,353,Female,White,Gray,0,0,0
117,1,402,153,163,507,Male,Black,White,0,0,0
117,2,1760,330,160,745,Male,Black,Blue,0,0,0
117,3,498,111,263,619,Male,Black,Black,0,0,0
117,4,1028,162,257,628,Male,Black,White,0,0,1
117,7,770,141,151,356,Female,White,Gray,0,0,0
118,1,403,155,161,505,Male,Black,White,0,0,0
118,2,1765,329,155,747,Male,Black,Blue,0,0,0
118,3,497,114,262,613,Male,Black,Black,0,0,0
118,4,1026,165,258,628,Male,Black,White,0,0,1
118,7,772,144,152,355,Female,White,Gray,0,0,0
119,1,404,157,158,502,Male,Black,White,0,0,0
119,2,1769,321,151,756,Male,Black,Blue,0,0,0
119,3,496,115,259,609,Male,Black,Black,0,0,0
119,4,1024,161,262,640,Male,Black,White,0,0,1
119,7,773,147,151,354,Female,White,Gray,0,0,0
120,1,404,152,160,510,Male,Black,White,0,0,0
120,2,1769,287,151,785,Male,Black,Blue,0,0,0
120,3,494,114,258,605,Male,Black,Black,0,0,0
120,4,1020,158,264,645,Male,Black,White,0,0,1
120,7,775,147,152,356,Female,White,Gray,0,0,0
121,1,406,156,156,500,Male,Black,White,0,0,0
121,2,1770,272,150,800,Male,Black,Blue,0,0,0
121,3,493,112,256,602,Male,Black,Black,0,0,0
121,4,1018,157,263,647,Male,Black,White,0,0,1
121,7,775,149,153,355,Female,White,Gray,0,0,0
122,1,406,156,153,496,Male,Black,White,0,0,0
122,2,1774,285,146,784,Male,Black,Blue,0,0,0
122,3,488,110,257,604,Male,Black,Black,0,0,0
122,4,1015,154,265,651,Male,Black,White,0,0,1
122,7,776,150,152,354,Female,White,Gray,0,0,0
122,28,667,179,93,381,Female,Red,Gray,1,0,0
123,1,405,155,150,488,Male,Black,White,0,0,0
123,2,1775,277,145,791,Male,Black,Blue,0,0,0
123,3,484,108,258,606,Male,Black,Black,0,0,0
123,4,1014,151,265,654,Male,Black,White,0,0,1
123,7,775,150,153,354,Female,White,Gray,0,0,0
123,28,667,177,93,383,Female,Red,Gray,1,0,0
124,1,406,153,150,495,Male,Black,White,0,0,0
124,2,1770,265,150,804,Male,Black,Blue,0,0,0
124,3,481,105,258,608,Male,Black,Black,0,0,0
124,4,1012,147,266,660,Male,Black,White,0,0,1
124,7,774,150,154,354,Female,White,Gray,0,0,0
124,28,667,175,93,385,Female,Red,Gray,1,0,0
125,1,406,150,151,501,Male,Black,White,0,0,0
125,2,1770,264,150,806,Male,Black,Blue,0,0,0
125,3,479,103,257,608,Male,Black,Black,0,0,0
125,4,1011,143,268,663,Male,Black,White,0,0,1
125,7,775,150,153,354,Female,White,Gray,0,0,0
125,28,666,175,93,385,Female,Red,Gray,1,0,0
126,1,407,145,150,503,Male,Black,White,0,0,0
126,2,1767,268,153,804,Male,Black,Blue,0,0,0
126,3,475,102,258,609,Male,Black,Black,0,0,0
126,4,1008,140,270,666,Male,Black,White,0,0,1
126,7,775,150,153,354,Female,White,Gray,0,0,0
126,28,666,172,94,388,Female,Red,Gray,1,0,0
127,1,408,143,151,506,Male,Black,White,0,0,0
127,3,473,102,257,609,Male,Black,Black,0,0,0
127,4,1004,137,273,671,Male,Black,White,0,0,1
127,7,774,148,154,357,Female,White,Gray,0,0,0
127,28,664,165,96,395,Female,Red,Gray,1,0,0
128,1,409,143,151,509,Male,Black,White,0,0,0
128,3,471,104,256,606,Male,Black,Black,0,0,0
128,4,999,136,274,675,Male,Black,White,0,0,1
128,7,774,148,153,357,Female,White,Gray,0,0,0
128,28,664,170,95,390,Female,Red,Gray,1,0,0
129,1,410,144,150,510,Male,Black,White,0,0,0
129,3,469,106,255,604,Male,Black,Black,0,0,0
129,4,997,136,275,678,Male,Black,White,0,0,1
129,7,774,146,154,359,Female,White,Gray,0,0,0
129,28,662,160,97,400,Female,Red,Gray,1,0,0
130,1,411,144,150,512,Male,Black,White,0,0,0
130,3,469,109,253,603,Male,Black,Black,0,0,0
130,4,994,138,276,682,Male,Black,White,0,0,1
130,7,775,145,155,361,Female,White,Gray,0,0,0
130,28,661,149,101,412,Female,Red,Gray,1,0,0
131,1,414,150,147,511,Male,Black,White,0,0,0
131,3,469,113,252,599,Male,Black,Black,0,0,0
131,4,995,141,277,683,Male,Black,White,0,0,1
131,7,776,145,153,361,Female,White,Gray,0,0,0
131,28,660,153,101,409,Female,Red,Gray,1,0,0
132,1,416,156,144,502,Male,Black,White,0,0,0
132,3,471,117,252,597,Male,Black,Black,0,0,0
132,4,995,146,277,681,Male,Black,White,0,0,1
132,7,776,145,154,363,Female,White,Gray,0,0,0
132,28,661,157,100,404,Female,Red,Gray,1,0,0
133,1,418,161,141,496,Male,Black,White,0,0,0
133,3,472,120,251,596,Male,Black,Black,0,0,0
133,4,996,151,276,677,Male,Black,White,0,0,1
133,7,775,146,151,359,Female,White,Gray,0,0,0
133,28,663,170,98,392,Female,Red,Gray,1,0,0
134,3,472,124,251,594,Male,Black,Black,0,0,0
134,4,994,155,277,678,Male,Black,White,0,0,1
134,7,776,149,150,355,Female,White,Gray,0,0,0
135,3,472,127,251,591,Male,Black,Black,0,0,0
135,4,992,158,277,680,Male,Black,White,0,0,1
135,7,777,151,147,350,Female,White,Gray,0,0,0
136,3,472,129,251,589,Male,Black,Black,0,0,0
136,4,991,159,278,682,Male,Black,White,0,0,1
136,7,779,154,150,357,Female,White,Gray,0,0,0
137,3,471,130,250,586,Male,Black,Black,0,0,0
137,4,989,160,279,684,Male,Black,White,0,0,1
137,7,779,155,152,362,Female,White,Gray,0,0,0
137,28,670,174,95,379,Female,Red,Gray,1,0,0
138,3,470,129,251,585,Male,Black,Black,0,0,0
138,4,989,158,281,689,Male,Black,White,0,0,1
138,7,781,156,152,363,Female,White,Gray,0,0,0
138,28,669,170,98,384,Female,Red,Gray,1,0,0
139,3,468,127,250,582,Male,Black,Black,0,0,0
139,4,988,156,282,692,Male,Black,White,0,0,1
139,7,779,156,153,364,Female,White,Gray,0,0,0
139,28,670,172,98,383,Female,Red,Gray,1,0,0
140,3,466,125,251,580,Male,Black,Black,0,0,0
140,4,987,154,284,695,Male,Black,White,0,0,1
140,7,784,155,154,366,Female,White,Gray,0,0,0
140,28,670,172,100,385,Female,Red,Gray,1,0,0
141,3,464,123,252,580,Male,Black,Black,0,0,0
141,4,986,149,286,700,Male,Black,White,0,0,1
141,7,784,153,154,368,Female,White,Gray,0,0,0
141,28,671,178,99,380,Female,Red,Gray,1,0,0
142,3,460,121,253,582,Male,Black,Black,0,0,0
142,4,985,145,288,704,Male,Black,White,0,0,1
142,7,783,153,151,365,Female,White,Gray,0,0,0
142,28,671,179,100,379,Female,Red,Gray,1,0,0
143,3,458,119,254,582,Male,Black,Black,0,0,0
143,4,985,143,287,706,Male,Black,White,0,0,1
143,7,785,153,150,366,Female,White,Gray,0,0,0
143,28,670,181,98,377,Female,Red,Gray,1,0,0
144,3,457,119,254,581,Male,Black,Black,0,0,0
144,4,984,142,288,706,Male,Black,White,0,0,1
144,7,791,153,151,367,Female,White,Gray,0,0,0
144,28,669,182,98,378,Female,Red,Gray,1,0,0
145,3,457,119,254,582,Male,Black,Black,0,0,0
145,4,985,146,286,703,Male,Black,White,0,0,1
145,7,791,152,152,371,Female,White,Gray,0,0,0
145,28,669,186,97,374,Female,Red,Gray,1,0,0
146,3,456,119,253,583,Male,Black,Black,0,0,0
146,4,985,148,286,703,Male,Black,White,0,0,1
146,7,796,153,154,372,Female,White,Gray,0,0,0
146,28,669,188,96,371,Female,Red,Gray,1,0,0
147,3,455,119,251,580,Male,Black,Black,0,0,0
147,4,983,145,290,713,Male,Black,White,0,0,1
147,7,806,173,148,353,Female,White,Gray,0,0,0
147,28,669,183,97,376,Female,Red,Gray,1,0,0
148,3,454,121,251,579,Male,Black,Black,0,0,0
148,4,983,146,292,719,Male,Black,White,0,0,1
148,7,800,160,148,352,Female,White,Gray,0,0,0
148,28,669,187,96,373,Female,Red,Gray,1,0,0
149,3,453,123,251,579,Male,Black,Black,0,0,0
149,4,982,152,292,719,Male,Black,White,0,0,1
149,7,798,155,150,359,Female,White,Gray,0,0,0
149,28,668,182,99,379,Female,Red,Gray,1,0,0
150,3,453,128,250,577,Male,Black,Black,0,0,0
150,4,982,158,289,715,Male,Black,White,0,0,1
150,7,816,188,141,336,Female,White,Gray,0,0,0
150,28,669,186,97,374,Female,Red,Gray,1,0,0
151,3,453,132,248,575,Male,Black,Black,0,0,0
151,4,979,163,291,719,Male,Black,White,0,0,1
151,7,815,172,150,358,Female,White,Gray,0,0,0
151,28,669,193,97,367,Female,Red,Gray,1,0,0
152,3,453,135,246,572,Male,Black,Black,0,0,0
152,4,977,167,292,722,Male,Black,White,0,0,1
152,7,811,163,155,369,Female,White,Gray,0,0,0
152,28,668,200,95,360,Female,Red,Gray,1,0,0
153,3,453,139,244,566,Male,Black,Black,0,0,0
153,4,975,169,293,727,Male,Black,White,0,0,1
153,7,807,161,150,357,Female,White,Gray,0,0,0
153,28,666,203,95,356,Female,Red,Gray,1,0,0
154,3,454,143,241,559,Male,Black,Black,0,0,0
154,4,971,169,294,732,Male,Black,White,0,0,1
154,7,805,160,156,372,Female,White,Gray,0,0,0
154,28,664,203,95,356,Female,Red,Gray,1,0,0
155,3,454,144,240,555,Male,Black,Black,0,0,0
155,4,969,167,295,737,Male,Black,White,0,0,1
155,7,803,161,155,369,Female,White,Gray,0,0,0
155,28,662,202,96,356,Female,Red,Gray,1,0,0
156,3,454,144,240,549,Male,Black,Black,0,0,0
156,4,965,165,297,741,Male,Black,White,0,0,1
156,7,801,164,154,366,Female,White,Gray,0,0,0
156,28,662,201,98,357,Female,Red,Gray,1,0,0
156,33,733,188,83,250,Male,Gray,Gray,0,0,0
157,3,452,143,240,548,Male,Black,Black,0,0,0
157,4,963,163,297,744,Male,Black,White,0,0,1
157,7,801,166,150,358,Female,White,Gray,0,0,0
157,28,662,195,99,363,Female,Red,Gray,1,0,0
157,33,733,189,83,249,Male,Gray,Gray,0,0,0
158,3,450,140,240,550,Male,Black,Black,0,0,0
158,4,959,160,299,748,Male,Black,White,0,0,1
158,7,801,165,151,359,Female,White,Gray,0,0,0
158,28,660,197,100,360,Female,Red,Gray,1,0,0
158,33,734,190,82,249,Male,Gray,Gray,0,0,0
159,3,447,138,242,552,Male,Black,Black,0,0,0
159,4,958,158,299,751,Male,Black,White,0,0,1
159,7,801,164,151,362,Female,White,Gray,0,0,0
159,28,659,199,100,358,Female,Red,Gray,1,0,0
159,33,733,192,82,248,Male,Gray,Gray,0,0,0
160,3,445,137,243,553,Male,Black,Black,0,0,0
160,4,956,155,300,754,Male,Black,White,0,0,1
160,7,802,163,149,356,Female,White,Gray,0,0,0
160,28,659,204,99,354,Female,Red,Gray,1,0,0
160,33,734,193,81,248,Male,Gray,Gray,0,0,0
161,3,444,135,244,556,Male,Black,Black,0,0,0
161,4,954,153,301,757,Male,Black,White,0,0,1
161,7,803,163,143,343,Female,White,Gray,0,0,0
161,28,659,206,99,352,Female,Red,Gray,1,0,0
161,33,735,194,81,249,Male,Gray,Gray,0,0,0
162,3,443,135,244,556,Male,Black,Black,0,0,0
162,4,952,151,303,761,Male,Black,White,0,0,1
162,7,800,164,149,360,Female,White,Gray,0,0,0
162,28,659,210,99,350,Female,Red,Gray,1,0,0
162,33,735,194,82,251,Male,Gray,Gray,0,0,0
163,3,442,135,243,556,Male,Black,Black,0,0,0
163,4,950,151,304,765,Male,Black,White,0,0,1
163,7,797,163,152,368,Female,White,Gray,0,0,0
163,28,659,212,100,349,Female,Red,Gray,1,0,0
163,33,735,194,83,253,Male,Gray,Gray,0,0,0
164,3,440,135,243,558,Male,Black,Black,0,0,0
164,4,947,154,307,772,Male,Black,White,0,0,1
164,7,797,162,153,376,Female,White,Gray,0,0,0
164,28,659,215,100,347,Female,Red,Gray,1,0,0
164,33,735,193,83,255,Male,Gray,Gray,0,0,0
165,3,439,137,241,555,Male,Black,Black,0,0,0
165,4,946,157,308,776,Male,Black,White,0,0,1
165,7,798,163,153,374,Female,White,Gray,0,0,0
