frame_idx,person_id,x,y,w,h,gender,upper_color,lower_color,hat,glasses,backpack
596,100,429,161,78,218,Male,White,Black,1,0,0
597,87,731,38,251,659,Male,Black,White,0,1,1
597,90,0,134,93,326,Female,White,White,0,0,1
597,100,429,160,78,218,Male,White,Black,1,0,0
598,87,731,37,250,658,Male,Black,White,0,1,1
598,90,0,134,92,326,Female,White,White,0,0,1
598,100,427,159,78,217,Male,White,Black,1,0,0
599,87,731,36,249,658,Male,Black,White,0,1,1
599,90,0,134,92,326,Female,White,White,0,0,1
599,100,427,157,73,200,Male,White,Black,1,0,0
599,103,498,195,35,111,Male,Black,Black,0,1,0
600,87,731,35,248,658,Male,Black,White,0,1,1
600,90,0,134,92,326,Female,White,White,0,0,1
600,100,432,156,63,173,Male,White,Black,1,0,0
600,103,498,195,36,110,Male,Black,Black,0,1,0
601,87,732,35,246,659,Male,Black,White,0,1,1
601,90,0,134,92,326,Female,White,White,0,0,1
601,100,434,155,60,160,Male,White,Black,1,0,0
601,103,497,195,36,109,Male,Black,Black,0,1,0
602,87,733,36,244,657,Male,Black,White,0,1,1
602,90,0,134,92,325,Female,White,White,0,0,1
602,100,435,155,59,151,Male,White,Black,1,0,0
603,87,734,37,242,656,Male,Black,White,0,1,1
603,90,0,134,92,325,Female,White,White,0,0,1
603,100,435,154,58,146,Male,White,Black,1,0,0
604,87,735,39,240,655,Male,Black,White,0,1,1
604,90,0,134,92,325,Female,White,White,0,0,1
604,100,435,153,58,142,Male,White,Black,1,0,0
605,87,736,41,239,653,Male,Black,White,0,1,1
605,90,0,134,92,325,Female,White,White,0,0,1
605,100,436,154,57,136,Male,White,Black,1,0,0
606,87,737,44,237,650,Male,Black,White,0,1,1
606,90,1,139,91,321,Female,White,White,0,0,1
606,100,436,154,56,133,Male,White,Black,1,0,0
607,87,738,46,235,647,Male,Black,White,0,1,1
607,90,3,135,92,325,Female,White,White,0,0,1
607,100,436,153,57,132,Male,White,Black,1,0,0
608,87,739,47,234,644,Male,Black,White,0,1,1
608,90,3,134,94,326,Female,White,White,0,0,1
608,100,437,153,56,129,Male,White,Black,1,0,0
609,87,740,49,231,640,Male,Black,White,0,1,1
609,90,3,139,92,321,Female,White,White,0,0,1
609,100,438,153,55,124,Male,White,Black,1,0,0
609,103,498,190,38,114,Male,Black,Black,0,1,0
610,87,740,49,231,638,Male,Black,White,0,1,1
610,90,2,141,92,319,Female,White,White,0,0,1
610,100,440,153,51,112,Male,White,Black,1,0,0
611,87,739,50,230,635,Male,Black,White,0,1,1
611,90,2,142,92,317,Female,White,White,0,0,1
611,103,499,190,39,114,Male,Black,Black,0,1,0
612,87,739,49,229,633,Male,Black,White,0,1,1
612,90,2,142,92,317,Female,White,White,0,0,1
612,109,304,158,33,100,Female,White,Black,0,1,0
612,103,499,190,39,114,Male,Black,Black,0,1,0
613,87,740,48,227,626,Male,Black,White,0,1,1
613,90,3,136,94,323,Female,White,White,0,0,1
613,109,303,159,33,99,Female,White,Black,0,1,0
613,103,499,190,39,114,Male,Black,Black,0,1,0
614,87,741,47,226,619,Male,Black,White,0,1,1
614,90,3,133,95,326,Female,White,White,0,0,1
614,109,304,161,32,95,Female,White,Black,0,1,0
614,103,499,190,39,114,Male,Black,Black,0,1,0
614,100,447,153,53,116,Male,White,Black,1,0,0
615,87,744,46,224,614,Male,Black,White,0,1,1
615,90,1,132,96,326,Female,White,White,0,0,1
615,109,303,160,33,98,Female,White,Black,0,1,0
615,103,499,190,39,114,Male,Black,Black,0,1,0
615,100,449,153,53,117,Male,White,Black,1,0,0
616,87,745,45,225,615,Male,Black,White,0,1,1
616,90,2,131,96,327,Female,White,White,0,0,1
616,109,303,161,33,98,Female,White,Black,0,1,0
616,103,499,189,39,115,Male,Black,Black,0,1,0
616,100,450,152,53,116,Male,White,Black,1,0,0
617,87,747,45,224,615,Male,Black,White,0,1,1
617,90,2,131,97,327,Female,White,White,0,0,1
617,109,303,162,32,97,Female,White,Black,0,1,0
617,103,499,189,40,115,Male,Black,Black,0,1,0
617,100,451,152,52,116,Male,White,Black,1,0,0
618,87,749,45,223,614,Male,Black,White,0,1,1
618,90,2,131,98,328,Female,White,White,0,0,1
618,109,302,161,34,99,Female,White,Black,0,1,0
618,100,452,152,52,114,Male,White,Black,1,0,0
619,87,751,45,222,613,Male,Black,White,0,1,1
619,90,2,132,98,327,Female,White,White,0,0,1
619,109,301,161,35,103,Female,White,Black,0,1,0
620,87,752,46,221,611,Male,Black,White,0,1,1
620,90,3,132,98,327,Female,White,White,0,0,1
620,109,300,160,35,106,Female,White,Black,0,1,0
620,100,454,153,50,108,Male,White,Black,1,0,0
621,87,753,48,219,608,Male,Black,White,0,1,1
621,90,3,132,98,326,Female,White,White,0,0,1
621,109,300,160,35,106,Female,White,Black,0,1,0
621,100,455,152,48,105,Male,White,Black,1,0,0
622,87,752,50,219,606,Male,Black,White,0,1,1
622,90,3,132,98,325,Female,White,White,0,0,1
622,109,299,159,35,106,Female,White,Black,0,1,0
622,100,454,152,49,104,Male,White,Black,1,0,0
623,87,752,52,216,603,Male,Black,White,0,1,1
623,90,3,133,99,324,Female,White,White,0,0,1
623,109,298,159,35,108,Female,White,Black,0,1,0
623,100,455,151,48,104,Male,White,Black,1,0,0
624,87,752,55,214,599,Male,Black,White,0,1,1
624,90,3,134,99,322,Female,White,White,0,0,1
624,109,297,159,35,109,Female,White,Black,0,1,0
624,100,456,151,48,104,Male,White,Black,1,0,0
624,103,501,188,39,115,Male,Black,Black,0,1,0
625,87,751,57,213,596,Male,Black,White,0,1,1
625,90,3,134,99,322,Female,White,White,0,0,1
625,109,297,159,35,111,Female,White,Black,0,1,0
625,100,458,151,46,101,Male,White,Black,1,0,0
625,103,501,188,39,115,Male,Black,Black,0,1,0
626,87,750,59,212,593,Male,Black,White,0,1,1
626,90,3,132,100,323,Female,White,White,0,0,1
626,109,296,158,36,111,Female,White,Black,0,1,0
626,103,501,188,40,114,Male,Black,Black,0,1,0
627,87,749,60,210,591,Male,Black,White,0,1,1
627,90,3,132,100,323,Female,White,White,0,0,1
627,109,296,158,35,110,Female,White,Black,0,1,0
627,103,501,188,40,114,Male,Black,Black,0,1,0
628,87,747,59,209,591,Male,Black,White,0,1,1
628,90,3,132,100,323,Female,White,White,0,0,1
628,109,295,157,35,111,Female,White,Black,0,1,0
629,87,744,57,209,590,Male,Black,White,0,1,1
629,90,3,132,101,322,Female,White,White,0,0,1
629,109,294,156,36,114,Female,White,Black,0,1,0
630,87,742,56,207,586,Male,Black,White,0,1,1
630,90,3,133,100,321,Female,White,White,0,0,1
630,109,294,155,35,114,Female,White,Black,0,1,0
631,87,741,54,205,583,Male,Black,White,0,1,1
631,90,3,134,100,320,Female,White,White,0,0,1
631,109,293,154,35,114,Female,White,Black,0,1,0
632,87,740,53,204,581,Male,Black,White,0,1,1
632,90,3,134,100,320,Female,White,White,0,0,1
632,109,292,153,35,114,Female,White,Black,0,1,0
633,87,738,52,205,581,Male,Black,White,0,1,1
633,90,3,135,100,318,Female,White,White,0,0,1
633,109,292,153,35,114,Female,White,Black,0,1,0
634,87,736,51,205,580,Male,Black,White,0,1,1
634,90,3,135,100,318,Female,White,White,0,0,1
634,109,291,153,35,114,Female,White,Black,0,1,0
635,87,735,49,205,579,Male,Black,White,0,1,1
635,90,3,136,100,317,Female,White,White,0,0,1
635,109,290,153,35,115,Female,White,Black,0,1,0
636,87,733,50,206,579,Male,Black,White,0,1,1
636,90,3,136,100,317,Female,White,White,0,0,1
636,109,288,153,35,115,Female,White,Black,0,1,0
637,87,732,49,206,579,Male,Black,White,0,1,1
637,90,3,136,100,317,Female,White,White,0,0,1
637,109,287,153,36,115,Female,White,Black,0,1,0
638,87,731,50,206,579,Male,Black,White,0,1,1
638,90,3,136,100,317,Female,White,White,0,0,1
638,109,287,153,36,113,Female,White,Black,0,1,0
639,87,730,50,206,579,Male,Black,White,0,1,1
639,90,2,136,101,317,Female,White,White,0,0,1
639,109,287,154,35,111,Female,White,Black,0,1,0
639,111,369,152,43,76,Female,White,Gray,0,0,1
640,87,730,52,205,576,Male,Black,White,0,1,1
640,90,2,135,101,318,Female,White,White,0,0,1
640,109,287,154,36,110,Female,White,Black,0,1,0
641,87,730,53,205,575,Male,Black,White,0,1,1
641,90,2,135,101,317,Female,White,White,0,0,1
641,109,287,153,36,111,Female,White,Black,0,1,0
642,87,730,54,205,573,Male,Black,White,0,1,1
642,90,2,135,102,317,Female,White,White,0,0,1
642,109,288,152,36,112,Female,White,Black,0,1,0
643,87,731,55,204,571,Male,Black,White,0,1,1
643,90,2,136,101,315,Female,White,White,0,0,1
643,109,287,151,37,113,Female,White,Black,0,1,0
644,87,732,56,204,568,Male,Black,White,0,1,1
644,90,2,136,101,314,Female,White,White,0,0,1
644,109,287,151,37,111,Female,White,Black,0,1,0
645,87,734,56,202,565,Male,Black,White,0,1,1
645,90,2,135,101,314,Female,White,White,0,0,1
645,109,286,151,37,109,Female,White,Black,0,1,0
646,87,735,55,202,564,Male,Black,White,0,1,1
646,90,2,134,102,314,Female,White,White,0,0,1
646,109,285,151,38,109,Female,White,Black,0,1,0
647,87,738,53,199,556,Male,Black,White,0,1,1
647,90,2,132,102,315,Female,White,White,0,0,1
647,109,285,151,38,108,Female,White,Black,0,1,0
648,87,741,51,197,550,Male,Black,White,0,1,1
648,90,2,131,103,315,Female,White,White,0,0,1
648,109,284,150,39,108,Female,White,Black,0,1,0
649,87,742,49,197,547,Male,Black,White,0,1,1
649,90,3,131,102,315,Female,White,White,0,0,1
649,109,284,148,40,109,Female,White,Black,0,1,0
650,87,743,48,196,545,Male,Black,White,0,1,1
650,90,3,131,102,314,Female,White,White,0,0,1
650,109,284,147,40,110,Female,White,Black,0,1,0
651,87,744,47,196,545,Male,Black,White,0,1,1
651,90,4,131,102,314,Female,White,White,0,0,1
651,109,284,148,41,109,Female,White,Black,0,1,0
652,87,744,47,196,544,Male,Black,White,0,1,1
652,90,4,130,102,315,Female,White,White,0,0,1
652,109,283,148,41,108,Female,White,Black,0,1,0
652,113,359,149,36,129,Female,Red,Gray,0,0,0
653,87,744,47,196,544,Male,Black,White,0,1,1
653,90,5,129,102,316,Female,White,White,0,0,1
653,109,283,149,40,107,Female,White,Black,0,1,0
653,113,360,149,37,131,Female,Red,Gray,0,0,0
654,87,744,48,196,543,Male,Black,White,0,1,1
654,90,6,129,102,315,Female,White,White,0,0,1
654,109,282,149,41,107,Female,White,Black,0,1,0
654,113,362,148,37,131,Female,Red,Gray,0,0,0
655,87,744,49,196,543,Male,Black,White,0,1,1
655,90,6,129,102,315,Female,White,White,0,0,1
655,109,281,148,40,107,Female,White,Black,0,1,0
655,113,362,147,38,133,Female,Red,Gray,0,0,0
655,115,309,151,31,103,Female,Black,Other,0,0,0
656,87,744,52,195,540,Male,Black,White,0,1,1
656,90,6,129,102,315,Female,White,White,0,0,1
656,109,280,147,41,108,Female,White,Black,0,1,0
656,113,363,145,39,135,Female,Red,Gray,0,0,0
656,115,310,151,31,104,Female,Black,Other,0,0,0
657,87,744,55,194,537,Male,Black,White,0,1,1
657,90,6,129,102,315,Female,White,White,0,0,1
657,109,279,147,40,109,Female,White,Black,0,1,0
657,113,363,144,39,137,Female,Red,Gray,0,0,0
657,115,314,156,29,99,Female,Black,Other,0,0,0
658,87,743,58,193,533,Male,Black,White,0,1,1
658,90,6,129,103,315,Female,White,White,0,0,1
658,109,279,146,40,110,Female,White,Black,0,1,0
658,113,362,144,40,137,Female,Red,Gray,0,0,0
658,115,316,155,30,101,Female,Black,Other,0,0,0
659,87,742,61,191,529,Male,Black,White,0,1,1
659,90,7,129,102,315,Female,White,White,0,0,1
659,109,279,146,40,112,Female,White,Black,0,1,0
659,113,363,145,39,135,Female,Red,Gray,0,0,0
659,115,318,158,29,97,Female,Black,Other,0,0,0
660,87,741,63,189,526,Male,Black,White,0,1,1
660,90,7,129,102,315,Female,White,White,0,0,1
660,109,280,147,38,110,Female,White,Black,0,1,0
660,113,362,144,40,136,Female,Red,Gray,0,0,0
660,115,320,160,29,96,Female,Black,Other,0,0,0
661,87,739,63,190,525,Male,Black,White,0,1,1
661,90,7,129,102,315,Female,White,White,0,0,1
661,109,280,146,38,111,Female,White,Black,0,1,0
661,113,362,143,40,137,Female,Red,Gray,0,0,0
661,115,321,161,29,94,Female,Black,Other,0,0,0
662,87,737,63,190,525,Male,Black,White,0,1,1
662,90,7,129,102,315,Female,White,White,0,0,1
662,109,281,147,37,109,Female,White,Black,0,1,0
662,113,363,143,40,137,Female,Red,Gray,0,0,0
662,115,324,161,28,93,Female,Black,Other,0,0,0
663,87,735,61,189,524,Male,Black,White,0,1,1
663,90,8,130,102,314,Female,White,White,0,0,1
663,109,281,147,37,109,Female,White,Black,0,1,0
663,113,363,144,40,137,Female,Red,Gray,0,0,0
663,115,326,159,28,95,Female,Black,Other,0,0,0
664,87,734,60,187,519,Male,Black,White,0,1,1
664,90,8,130,102,314,Female,White,White,0,0,1
664,109,281,147,36,108,Female,White,Black,0,1,0
664,113,363,145,40,136,Female,Red,Gray,0,0,0
664,115,327,156,29,97,Female,Black,Other,0,0,0
665,87,733,59,186,515,Male,Black,White,0,1,1
665,90,8,130,102,314,Female,White,White,0,0,1
665,109,281,147,36,109,Female,White,Black,0,1,0
665,113,363,144,39,135,Female,Red,Gray,0,0,0
665,115,328,156,29,98,Female,Black,Other,0,0,0
666,87,732,59,186,513,Male,Black,White,0,1,1
666,90,8,130,102,314,Female,White,White,0,0,1
666,109,281,146,36,109,Female,White,Black,0,1,0
666,113,362,144,39,133,Female,Red,Gray,0,0,0
666,115,329,156,30,99,Female,Black,Other,0,0,0
667,87,731,57,186,514,Male,Black,White,0,1,1
667,90,8,130,103,314,Female,White,White,0,0,1
667,109,281,146,35,109,Female,White,Black,0,1,0
667,113,361,143,40,136,Female,Red,Gray,0,0,0
667,115,330,155,30,100,Female,Black,Other,0,0,0
668,87,730,56,186,513,Male,Black,White,0,1,1
668,90,8,130,103,314,Female,White,White,0,0,1
668,109,282,146,33,108,Female,White,Black,0,1,0
668,113,360,143,40,137,Female,Red,Gray,0,0,0
668,115,331,154,30,101,Female,Black,Other,0,0,0
669,87,728,56,187,514,Male,Black,White,0,1,1
669,90,8,130,103,314,Female,White,White,0,0,1
669,109,281,146,34,109,Female,White,Black,0,1,0
669,113,360,143,40,137,Female,Red,Gray,0,0,0
669,115,332,153,31,101,Female,Black,Other,0,0,0
669,118,434,148,76,148,Male,Black,Black,1,0,0
670,87,727,56,187,514,Male,Black,White,0,1,1
670,90,8,129,103,314,Female,White,White,0,0,1
670,109,281,146,34,110,Female,White,Black,0,1,0
670,113,360,144,39,136,Female,Red,Gray,0,0,0
670,115,335,156,30,98,Female,Black,Other,0,0,0
670,118,435,147,75,149,Male,Black,Black,1,0,0
671,87,726,57,188,513,Male,Black,White,0,1,1
671,90,8,128,103,315,Female,White,White,0,0,1
671,109,282,146,33,110,Female,White,Black,0,1,0
671,113,360,144,39,137,Female,Red,Gray,0,0,0
671,115,336,157,30,97,Female,Black,Other,0,0,0
671,118,435,146,76,149,Male,Black,Black,1,0,0
672,87,725,58,188,513,Male,Black,White,0,1,1
672,90,8,128,103,315,Female,White,White,0,0,1
672,109,282,147,33,110,Female,White,Black,0,1,0
672,113,360,144,39,136,Female,Red,Gray,0,0,0
672,115,337,158,30,96,Female,Black,Other,0,0,0
672,118,436,145,75,149,Male,Black,Black,1,0,0
673,87,725,59,187,513,Male,Black,White,0,1,1
673,90,7,129,104,314,Female,White,White,0,0,1
673,109,283,147,32,109,Female,White,Black,0,1,0
673,113,359,145,40,135,Female,Red,Gray,0,0,0
673,118,437,146,74,147,Male,Black,Black,1,0,0
674,87,725,61,186,511,Male,Black,White,0,1,1
674,90,7,129,103,314,Female,White,White,0,0,1
674,109,283,148,31,107,Female,White,Black,0,1,0
674,113,358,145,39,134,Female,Red,Gray,0,0,0
674,118,438,146,73,146,Male,Black,Black,1,0,0
675,87,725,63,186,509,Male,Black,White,0,1,1
675,90,7,129,103,314,Female,White,White,0,0,1
675,109,283,148,29,104,Female,White,Black,0,1,0
675,113,357,145,39,135,Female,Red,Gray,0,0,0
675,118,438,147,73,144,Male,Black,Black,1,0,0
676,87,725,64,186,507,Male,Black,White,0,1,1
676,90,6,129,103,313,Female,White,White,0,0,1
676,109,283,149,28,102,Female,White,Black,0,1,0
676,113,355,146,40,134,Female,Red,Gray,0,0,0
676,118,438,147,73,144,Male,Black,Black,1,0,0
677,87,726,65,185,505,Male,Black,White,0,1,1
677,90,6,129,103,313,Female,White,White,0,0,1
677,109,283,153,27,97,Female,White,Black,0,1,0
677,113,350,147,40,131,Female,Red,Gray,0,0,0
677,118,439,147,72,142,Male,Black,Black,1,0,0
678,87,727,66,184,501,Male,Black,White,0,1,1
678,90,6,128,103,314,Female,White,White,0,0,1
678,113,348,144,42,135,Female,Red,Gray,0,0,0
678,118,440,147,71,139,Male,Black,Black,1,0,0
679,87,728,66,184,499,Male,Black,White,0,1,1
679,90,5,127,104,314,Female,White,White,0,0,1
679,113,347,143,42,137,Female,Red,Gray,0,0,0
679,118,440,148,70,136,Male,Black,Black,1,0,0
680,87,729,65,183,498,Male,Black,White,0,1,1
680,90,5,126,104,315,Female,White,White,0,0,1
680,113,346,144,42,136,Female,Red,Gray,0,0,0
680,118,440,148,70,136,Male,Black,Black,1,0,0
681,87,729,65,183,495,Male,Black,White,0,1,1
681,90,5,125,104,316,Female,White,White,0,0,1
681,113,346,142,43,140,Female,Red,Gray,0,0,0
681,118,439,149,70,136,Male,Black,Black,1,0,0
682,87,731,64,182,492,Male,Black,White,0,1,1
682,90,5,124,104,318,Female,White,White,0,0,1
682,113,346,142,43,141,Female,Red,Gray,0,0,0
682,118,438,151,70,135,Male,Black,Black,1,0,0
683,87,733,64,181,490,Male,Black,White,0,1,1
683,90,5,124,104,318,Female,White,White,0,0,1
683,113,346,143,43,141,Female,Red,Gray,0,0,0
683,118,436,151,72,139,Male,Black,Black,1,0,0
684,87,734,64,180,489,Male,Black,White,0,1,1
684,90,5,124,104,319,Female,White,White,0,0,1
684,113,345,143,43,141,Female,Red,Gray,0,0,0
684,118,435,152,72,140,Male,Black,Black,1,0,0
685,87,735,64,180,490,Male,Black,White,0,1,1
685,90,5,124,104,319,Female,White,White,0,0,1
685,113,343,142,44,143,Female,Red,Gray,0,0,0
685,118,434,152,73,142,Male,Black,Black,1,0,0
686,87,736,65,179,489,Male,Black,White,0,1,1
686,90,5,125,104,319,Female,White,White,0,0,1
686,113,344,141,45,145,Female,Red,Gray,0,0,0
687,87,736,65,180,489,Male,Black,White,0,1,1
687,90,5,126,104,318,Female,White,White,0,0,1
687,113,343,141,45,143,Female,Red,Gray,0,0,0
688,87,737,66,179,489,Male,Black,White,0,1,1
688,90,5,126,105,319,Female,White,White,0,0,1
688,113,342,142,45,141,Female,Red,Gray,0,0,0
689,87,737,68,178,487,Male,Black,White,0,1,1
689,90,5,126,105,319,Female,White,White,0,0,1
689,113,341,142,45,141,Female,Red,Gray,0,0,0
690,87,738,70,177,485,Male,Black,White,0,1,1
690,90,5,126,105,319,Female,White,White,0,0,1
690,113,341,142,45,142,Female,Red,Gray,0,0,0
691,87,738,73,176,483,Male,Black,White,0,1,1
691,90,5,126,105,319,Female,White,White,0,0,1
691,113,341,142,46,143,Female,Red,Gray,0,0,0
691,118,437,151,74,143,Male,Black,Black,1,0,0
692,87,738,75,176,483,Male,Black,White,0,1,1
692,90,5,126,105,320,Female,White,White,0,0,1
692,113,341,143,47,143,Female,Red,Gray,0,0,0
693,87,737,77,175,481,Male,Black,White,0,1,1
693,90,4,125,107,321,Female,White,White,0,0,1
693,113,341,143,48,143,Female,Red,Gray,0,0,0
693,118,437,151,74,145,Male,Black,Black,1,0,0
694,87,736,79,175,479,Male,Black,White,0,1,1
694,90,4,125,107,321,Female,White,White,0,0,1
694,113,342,143,49,143,Female,Red,Gray,0,0,0
694,118,438,151,74,146,Male,Black,Black,1,0,0
695,87,735,79,174,478,Male,Black,White,0,1,1
695,90,4,124,107,322,Female,White,White,0,0,1
695,113,342,143,49,143,Female,Red,Gray,0,0,0
695,118,438,151,75,147,Male,Black,Black,1,0,0
696,87,735,80,173,475,Male,Black,White,0,1,1
696,90,3,123,108,323,Female,White,White,0,0,1
696,113,341,144,50,143,Female,Red,Gray,0,0,0
696,118,439,152,74,147,Male,Black,Black,1,0,0
697,87,734,79,173,475,Male,Black,White,0,1,1
697,90,3,123,108,324,Female,White,White,0,0,1
697,113,340,146,49,142,Female,Red,Gray,0,0,0
697,118,440,152,73,146,Male,Black,Black,1,0,0
698,87,734,78,172,472,Male,Black,White,0,1,1
698,90,3,124,108,322,Female,White,White,0,0,1
698,113,340,146,49,142,Female,Red,Gray,0,0,0
698,118,441,153,72,145,Male,Black,Black,1,0,0
698,109,286,157,26,95,Female,White,Black,0,1,0
699,87,733,77,171,470,Male,Black,White,0,1,1
699,90,3,124,108,322,Female,White,White,0,0,1
699,113,340,147,49,143,Female,Red,Gray,0,0,0
699,118,441,154,72,144,Male,Black,Black,1,0,0
699,109,287,156,25,97,Female,White,Black,0,1,0
700,87,732,77,172,467,Male,Black,White,0,1,1
700,90,4,124,108,323,Female,White,White,0,0,1
700,113,344,148,48,142,Female,Red,Gray,0,0,0
700,118,440,156,72,143,Male,Black,Black,1,0,0
701,87,732,77,172,465,Male,Black,White,0,1,1
701,90,5,123,108,325,Female,White,White,0,0,1
701,113,344,147,49,143,Female,Red,Gray,0,0,0
701,118,440,157,71,144,Male,Black,Black,1,0,0
701,119,313,159,37,96,Male,Black,Black,0,0,0
701,109,287,157,26,97,Female,White,Black,0,1,0
702,87,731,76,172,466,Male,Black,White,0,1,1
702,90,7,124,107,324,Female,White,White,0,0,1
702,113,345,147,48,144,Female,Red,Gray,0,0,0
702,118,439,159,71,143,Male,Black,Black,1,0,0
702,119,311,159,37,97,Male,Black,Black,0,0,0
702,109,287,158,25,97,Female,White,Black,0,1,0
703,87,730,76,174,466,Male,Black,White,0,1,1
703,90,8,123,107,325,Female,White,White,0,0,1
703,113,343,147,50,145,Female,Red,Gray,0,0,0
703,118,439,159,71,144,Male,Black,Black,1,0,0
703,119,309,159,37,99,Male,Black,Black,0,0,0
704,87,729,77,174,465,Male,Black,White,0,1,1
704,90,12,123,106,325,Female,White,White,0,0,1
704,113,342,147,49,146,Female,Red,Gray,0,0,0
704,118,437,159,71,144,Male,Black,Black,1,0,0
704,119,307,159,38,100,Male,Black,Black,0,0,0
704,109,288,162,24,89,Female,White,Black,0,1,0
705,87,728,77,174,465,Male,Black,White,0,1,1
705,90,14,123,104,325,Female,White,White,0,0,1
705,113,341,147,49,145,Female,Red,Gray,0,0,0
705,118,436,159,70,144,Male,Black,Black,1,0,0
705,119,307,159,37,99,Male,Black,Black,0,0,0
706,87,727,78,175,464,Male,Black,White,0,1,1
706,90,11,122,104,325,Female,White,White,0,0,1
706,113,340,147,49,145,Female,Red,Gray,0,0,0
706,118,435,158,70,144,Male,Black,Black,1,0,0
706,119,307,161,36,97,Male,Black,Black,0,0,0
706,109,288,164,25,92,Female,White,Black,0,1,0
707,87,726,79,175,464,Male,Black,White,0,1,1
707,90,9,122,104,326,Female,White,White,0,0,1
707,113,339,148,49,144,Female,Red,Gray,0,0,0
707,118,435,158,70,144,Male,Black,Black,1,0,0
707,119,307,161,36,96,Male,Black,Black,0,0,0
707,109,288,164,26,93,Female,White,Black,0,1,0
708,87,725,81,175,462,Male,Black,White,0,1,1
708,90,16,123,102,326,Female,White,White,0,0,1
708,113,338,148,50,145,Female,Red,Gray,0,0,0
708,118,436,158,71,145,Male,Black,Black,1,0,0
708,119,305,162,36,98,Male,Black,Black,0,0,0
709,87,725,83,175,461,Male,Black,White,0,1,1
709,90,20,123,100,328,Female,White,White,0,0,1
709,113,337,149,50,145,Female,Red,Gray,0,0,0
709,119,301,162,37,99,Male,Black,Black,0,0,0
710,87,725,87,174,458,Male,Black,White,0,1,1
710,90,21,124,99,329,Female,White,White,0,0,1
710,113,336,149,50,147,Female,Red,Gray,0,0,0
710,119,296,162,37,101,Male,Black,Black,0,0,0
711,87,726,90,173,455,Male,Black,White,0,1,1
711,90,23,124,96,329,Female,White,White,0,0,1
711,113,336,150,50,146,Female,Red,Gray,0,0,0
711,119,295,163,37,100,Male,Black,Black,0,0,0
712,87,727,91,172,455,Male,Black,White,0,1,1
712,90,23,124,95,329,Female,White,White,0,0,1
712,113,336,151,50,145,Female,Red,Gray,0,0,0
712,119,294,163,37,100,Male,Black,Black,0,0,0
712,118,440,156,63,130,Male,Black,Black,1,0,0
713,87,728,92,173,454,Male,Black,White,0,1,1
713,90,24,124,93,329,Female,White,White,0,0,1
713,113,335,151,50,145,Female,Red,Gray,0,0,0
713,119,294,163,37,101,Male,Black,Black,0,0,0
713,118,440,156,61,124,Male,Black,Black,1,0,0
714,87,730,91,173,455,Male,Black,White,0,1,1
714,90,25,124,92,331,Female,White,White,0,0,1
714,113,333,151,51,145,Female,Red,Gray,0,0,0
714,119,294,162,38,102,Male,Black,Black,0,0,0
714,118,439,157,58,118,Male,Black,Black,1,0,0
715,87,732,90,173,455,Male,Black,White,0,1,1
715,90,25,125,91,331,Female,White,White,0,0,1
715,113,332,152,51,144,Female,Red,Gray,0,0,0
715,119,294,163,38,101,Male,Black,Black,0,0,0
716,87,735,89,171,453,Male,Black,White,0,1,1
716,90,25,124,90,331,Female,White,White,0,0,1
716,113,330,153,52,143,Female,Red,Gray,0,0,0
716,119,295,165,36,99,Male,Black,Black,0,0,0
717,87,736,89,171,450,Male,Black,White,0,1,1
717,90,25,124,89,331,Female,White,White,0,0,1
717,113,329,152,53,144,Female,Red,Gray,0,0,0
718,87,737,88,170,450,Male,Black,White,0,1,1
718,90,27,124,88,331,Female,White,White,0,0,1
718,113,329,152,53,144,Female,Red,Gray,0,0,0
719,87,738,88,170,449,Male,Black,White,0,1,1
719,90,29,125,86,330,Female,White,White,0,0,1
719,113,329,153,52,143,Female,Red,Gray,0,0,0
719,119,303,169,34,93,Male,Black,Black,0,0,0
720,87,737,88,170,449,Male,Black,White,0,1,1
720,90,29,126,86,330,Female,White,White,0,0,1
720,113,327,152,52,145,Female,Red,Gray,0,0,0
720,109,285,169,27,95,Female,White,Black,0,1,0
721,87,737,89,169,448,Male,Black,White,0,1,1
721,90,27,127,86,329,Female,White,White,0,0,1
721,113,325,152,52,145,Female,Red,Gray,0,0,0
722,87,737,89,169,448,Male,Black,White,0,1,1
722,90,27,127,85,329,Female,White,White,0,0,1
722,113,320,151,53,147,Female,Red,Gray,0,0,0
722,109,281,166,28,96,Female,White,Black,0,1,0
723,87,737,89,168,448,Male,Black,White,0,1,1
723,90,27,127,85,329,Female,White,White,0,0,1
723,113,318,151,53,147,Female,Red,Gray,0,0,0
723,109,278,164,29,100,Female,White,Black,0,1,0
724,87,736,91,167,446,Male,Black,White,0,1,1
724,90,28,128,84,328,Female,White,White,0,0,1
724,113,316,151,54,146,Female,Red,Gray,0,0,0
725,87,736,93,166,444,Male,Black,White,0,1,1
725,90,29,135,82,321,Female,White,White,0,0,1
725,113,315,150,53,147,Female,Red,Gray,0,0,0
726,87,735,94,164,443,Male,Black,White,0,1,1
726,90,27,139,83,318,Female,White,White,0,0,1
726,113,314,150,53,146,Female,Red,Gray,0,0,0
727,87,734,96,163,441,Male,Black,White,0,1,1
727,90,26,134,84,323,Female,White,White,0,0,1
727,113,313,151,53,145,Female,Red,Gray,0,0,0
728,87,733,97,162,440,Male,Black,White,0,1,1
728,90,24,132,86,325,Female,White,White,0,0,1
728,113,311,152,53,144,Female,Red,Gray,0,0,0
729,87,733,99,160,438,Male,Black,White,0,1,1
